"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"FBtr0076559",6.38017663518144,-2.82505360482331,0.877888754188999,-3.21800865012004,0.00129083924877223,0.00850404897091147,"CG5653"
"FBtr0078216",3.02467851424594,2.35529690296744,0.732614448289037,3.21492008309152,0.00130480842729575,0.00858749042859581,"CG5059"
"FBtr0083734",11.691659073646,-1.58945251207803,0.494671308406595,-3.21314878196165,0.00131288260359374,0.00863200657931691,"CG14282"
"FBtr0080381",10.905707601884,-1.68274991669835,0.523946977838254,-3.21167978416668,0.00131961372930582,0.00865036343150922,"t-cup"
"FBtr0085447",16.739656794312,0.966203479089538,0.300830778286514,3.21178399561669,0.00131913517242718,0.00865036343150922,"CG1907"
"FBtr0087732",27.7801489696394,0.756690285977142,0.235596232877873,3.21180978462159,0.00131901676960839,0.00865036343150922,"AGBE"
"FBtr0079760",58.0947589606251,-0.64510509115161,0.200925242147853,-3.21067220950218,0.00132424895457534,0.00867211939636419,"CG18662"
"FBtr0087981",11.0517411259755,-1.56436285356451,0.487365849747834,-3.20983272499278,0.00132812236936689,0.0086888482317667,"CG13186"
"FBtr0073452",15.8553221418463,0.994862787657227,0.310121234656442,3.20798022347407,0.00133670689960162,0.00871973420028596,"CG11752"
"FBtr0073638",6.80589537505996,-2.43005686056043,0.757472487652242,-3.2081123739455,0.00133609281996923,0.00871973420028596,"Uch-L5R"
"FBtr0087195",9.03506236726669,1.47967987442276,0.461253004512212,3.20795715138499,0.00133681413817377,0.00871973420028596,"mrj"
"FBtr0074192",13.9559934875864,-1.35551432716617,0.422724583744244,-3.20661342938664,0.00134307343926603,0.008751896951419,"Efhc1.1"
"FBtr0083546",8.7277050563729,-1.8634776081362,0.581233077245354,-3.20607632478145,0.00134558292512363,0.00875958528726728,"CG14316"
"FBtr0079286",10.2903152624506,-1.76656305905767,0.551108986341257,-3.20546952207341,0.00134842326148339,0.00876941011515554,"CG9550"
"FBtr0077280",9.92556117337508,-1.67530280545335,0.522715821974118,-3.20499731407843,0.00135063740943421,0.00877514719265542,"CG15450"
"FBtr0084301",2.29241475102807,-3.49029101702149,1.08936303024104,-3.20397417585319,0.00135544633883307,0.00879771475884955,"CG17625"
"FBtr0086812",15.2519497684284,1.08754840777095,0.339516950378004,3.20322271556728,0.0013589883890825,0.00881202313708218,"CG5770"
"FBtr0070145",9.6637464295488,-1.78874374420522,0.558537034254529,-3.20255172800247,0.00136215834013771,0.0088238929644319,"CG13359"
"FBtr0079934",52.8649564173058,0.66369290482346,0.207399404489885,3.20007141031029,0.00137393541777657,0.00889144060148531,"obst-B"
"FBtr0332962",100.069060143518,0.477076676803485,0.149296883641688,3.19548985328097,0.00139593691295805,0.00902495817720082,"CG2865"
"FBtr0331759",2.60653577160672,2.52493728005335,0.790228150100774,3.19520037312181,0.00139733790451811,0.00902515893624052,"alpha-Man-Ia"
"FBtr0074509",17.831519796652,0.990219733186131,0.310348009580877,3.19067531486158,0.00141940695476288,0.00915248602797976,"Dhc16F"
"FBtr0112351",17.5264554469092,-1.15063285157909,0.36063334510911,-3.19058918756103,0.00141983010330834,0.00915248602797976,"CG34160"
"FBtr0076171",2.43050658399146,-3.48183369359281,1.09232855207405,-3.18753335430235,0.00143491907170856,0.00924071050285046,"CG7573"
"FBtr0074789",26.719003423737,0.80192221937409,0.251633207580585,3.18686959914571,0.00143821601422996,0.00924879672032408,"AP-1-2beta"
"FBtr0076430",8.58274533966814,-1.90167672263077,0.59675133491637,-3.18671548995742,0.00143898248912146,0.00924879672032408,"CG4477"
"FBtr0273190",10.4963467964472,-1.57719523256597,0.495056493030609,-3.18588939801755,0.00144309754885469,0.00926620531369851,"CG33233"
"FBtr0078213",2.40239351863139,-3.52455752044841,1.10673635660054,-3.18464058709925,0.00144933891952806,0.00929721986548282,"Rcd2"
"FBtr0301372",7.79230754811646,-2.29206299651837,0.720263878749261,-3.18225453773767,0.00146133327201949,0.00936504240862296,"Cpr49Ac"
"FBtr0077243",1.85820894051016,3.50422499631624,1.10265600592729,3.17798567955862,0.00148302075513823,0.0094763731666835,"Mgstl"
"FBtr0088502",39.2351570498413,0.756414871687005,0.238001927713712,3.17818800441349,0.00148198620645854,0.0094763731666835,"CG12926"
"FBtr0301498",12.1560988573106,-1.46685836791306,0.461523971649314,-3.17829291222091,0.00148145004268343,0.0094763731666835,"Meltrin"
"FBtr0072778",7.73582055263036,-2.01932805083427,0.635550113189515,-3.1772916233155,0.00148657473523534,0.00948987825167679,"CG12020"
"FBtr0080833",7.33296192879275,-2.22256562860425,0.700289642254769,-3.17378052522397,0.00150467420690039,0.00959314982302303,"fzy"
"FBtr0114365",5.00588553577148,1.87617993059382,0.591185435486722,3.17358956762722,0.00150566437720185,0.00959314982302303,"jing"
"FBtr0333492",54.8631332715712,0.597268375112069,0.188299940952527,3.17189889752885,0.0015144572104117,0.0096398493740988,"Ubc2"
"FBtr0334548",33.831656605158,0.682648936284892,0.215387279300524,3.16940229015293,0.00152752808503788,0.00970635329568143,"dco"
"FBtr0339376",15.9494490434863,0.975383944520874,0.307756104630963,3.16934068843404,0.00152785190765356,0.00970635329568143,"CG17230"
"FBtr0307270",16.0171178009806,1.00071630330124,0.315857412520695,3.16825334354207,0.00153357818678302,0.00973334594848412,"dpr14"
"FBtr0080003",3.89945631138561,-3.39014702139904,1.07024094652698,-3.16764839954996,0.00153677255172409,0.00974423250313598,"CG5056"
"FBtr0084139",3.76216320217665,-3.36701425423753,1.06429811183574,-3.16360070246671,0.00155830430589525,0.00987125843003643,"CG6656"
